text,label,label_name
the card can be used at which atms?,3,atm_support
please tell me the limit to topping-up.,60,top_up_limits
am i able to use my account if the identity verification is not complete?,74,why_verify_identity
"i put in money for vacation and its not showing. i need that money today, how long will it take",48,pending_transfer
i want to transfer a sum of money from another bank account i have into this one,65,transfer_into_account
"stolen phone, what should i do",42,lost_or_stolen_phone
can i create my own pin right away,38,get_physical_card
a transfer has been made in my account that i need to cancel.  this was a mistake on my part and i hope we can get this resolved quickly.,8,cancel_transfer
i can't find how to top up my account with a check.  where is that?,58,top_up_by_cash_or_cheque
i refilled my account balance but got an error message.,61,top_up_reverted
explain why a card payment would be cancelled?,53,reverted_card_payment?
"hi! a seller that i requested a refund from a long time ago has yet to send the money into my account, even though i keep checking it. can the seller be contacted by you guys to see what's going on?",51,Refund_not_showing_up
is there an age limit to get an account?,1,age_limit
i can't get my virtual card to work at all,72,virtual_card_not_working
who can request disposable cards?,29,disposable_card_limits
how can you assist on verifying my identity?,69,verify_my_identity
"the exchange rate you're using is terrible - this can't be the official interbank exchange rate, can it?",17,card_payment_wrong_exchange_rate
i live in portugal. do you operate here?,24,country_support
why won't you let me name x as a beneficiary?,7,beneficiary_not_allowed
"since i got married, i need to change my name.",30,edit_personal_details
can you please tell me why my card payments are not going through when i try to buy something online? when i put in my card payment it takes it but it comes back a while later.,53,reverted_card_payment?
"what is the reason when i tried to pay contactless at the bus, it didnt work?",23,contactless_not_working
can i cancel this purchase?,52,request_refund
an atm machine didn't give me back my card.,18,card_swallowed
what is the process for activating a new card.,0,activate_my_card
will i have to wait much longer for my new card to arrive?,11,card_arrival
i got cash and the exchange rate should have been different than it ended up being.,76,wrong_exchange_rate_for_cash_withdrawal
i think the rate that was applied to my purchase using foreign currency is wrong. help!,17,card_payment_wrong_exchange_rate
how do i order a replacement for stolen card?,22,compromised_card
"who do i talk to, to cancel a transfer?",8,cancel_transfer
a false direct debit payment is showing in my app,28,direct_debit_payment_not_recognised
i've been waiting for a refund where is it?,51,Refund_not_showing_up
are there any top-up limits?,60,top_up_limits
can i get my card fast tracked?,12,card_delivery_estimate
are there any places that won't take my card?,10,card_acceptance
"hi, can you tell me why my transfer keeps being rejected? i've been trying to send money to my friends this morning but failed every time and i have no idea why?",35,failed_transfer
are there any hidden limit on the auto top-up?,4,automatic_top_up
what is needed for identity verification?,69,verify_my_identity
are there any charges for receiving money?,56,top_up_by_bank_transfer_charge
how do i report possible fraudulent activity on my account?,22,compromised_card
is there a top-up limit that i have to stay under during a given period of time?,60,top_up_limits
can anyone else top-up for me?,62,topping_up_by_card
can i get a card if i live in the usa?,24,country_support
"i hate this atm, it charged me an extra fee, why did it charge?",19,cash_withdrawal_charge
what fiat currencies are supported?,36,fiat_currency_support
there is a payment on my card that i do not recognize.,16,card_payment_not_recognised
how do i change to a different currency?,33,exchange_via_app
when can i use money sent to my account?,67,transfer_timing
what do i do if i think someone has used my card without permission? i can see a few transactions i don't recognize.,22,compromised_card
when will i get my refund?,51,Refund_not_showing_up
how do i get another card,39,getting_spare_card
what is this charge on my card?,28,direct_debit_payment_not_recognised
can you tell me how many currencies i can hold?,36,fiat_currency_support
i took out some cash from the atm but it is still showing the transaction is pending.,46,pending_cash_withdrawal
what do i do if i forgot my pin?,49,pin_blocked
are you okay with exchanges to eur?,36,fiat_currency_support
can i transfer my salary if its in gbp?,50,receiving_money
i think my card has been used by somebody else since i was never in the little town where some transactions on this bill have come from. please stop this right away.,22,compromised_card
"i need to reset my passcode, this one isn't working",44,passcode_forgotten
i'm being asked for a verification code. where do i find it?,71,verify_top_up
the atm didnt return my card!,18,card_swallowed
am i charged for receiving money?,56,top_up_by_bank_transfer_charge
my first choice would be mastercard.,73,visa_or_mastercard
"how many virtual cards can i have, i want 8",40,getting_virtual_card
when is a payment i made with my card going to clear>,45,pending_card_payment
why would my top up be reverted?,61,top_up_reverted
i think my phone was stolen. what can i do?,42,lost_or_stolen_phone
i want a physical card,43,order_physical_card
tell me if there is a limit to top-up.,60,top_up_limits
i saw that my transfer was declined.,27,declined_transfer
can i reactivate my card? i reported it lost and found it this morning in my jacket.,13,card_linking
"if i want to send out more cards, do you charge extra for that?",39,getting_spare_card
how do i get my card out of the atm?,18,card_swallowed
what do i have to do to get the virtual card to work?,72,virtual_card_not_working
i got less cash than what i specified at the atm.,75,wrong_amount_of_cash_received
i ordered my card but it hasn't been delivered yet,11,card_arrival
i just realized i made the wrong transaction  yesterday. would  you please make it correct?i need it by tomorrow.,8,cancel_transfer
how many disposable  cards are available per account?,29,disposable_card_limits
is there a reason my top-up has not gone through?,47,pending_top_up
i tried using my credit card with top up but it didn't work! i thought it was supposed to?,59,top_up_failed
is exchanging currencies one of your app services?,33,exchange_via_app
is there a fee for topping off a us card?,57,top_up_by_card_charge
can i automatically top-up when traveling?,4,automatic_top_up
it declined my transfer.,27,declined_transfer
i didn't make this payment and it's on my app,16,card_payment_not_recognised
i've just been married and need to update my name,30,edit_personal_details
i've already tried 5 times to complete a transfer that's just standard. what's the deal? is your system down at this time?,35,failed_transfer
why was i charged a small amount,34,extra_charge_on_statement
how long does it actually take my card payment to make it to the account? i've made a payment a couple of days ago but it hasn't moved since.,45,pending_card_payment
how come my card doesn't work anymore?,14,card_not_working
my card hasn't arrived in the mail yet. i ordered it two weeks ago. what can i do?,11,card_arrival
can i have it delivered on the date i need it delivered?,12,card_delivery_estimate
why is my transfer stuck on pending?,48,pending_transfer
i'd like to get another card,39,getting_spare_card
i have been trying to make a transfer and it won't go through. i have checked all the receipts and its all correct but still won't let me do it.,27,declined_transfer
where can i check out the source of available funds in my account?,70,verify_source_of_funds
i am not satisfied with your service.  close my account.,55,terminate_account
help!  in the app there is a direct debit that i don't remember.,28,direct_debit_payment_not_recognised
i am required to make several disposable cards every day.,29,disposable_card_limits
there is an urgent thing that i need to transfer from china. approximately how long will it take?,67,transfer_timing
i made a bank transfer and the balance hasn't updated yet.,5,balance_not_updated_after_bank_transfer
can my job deposit my wages directly into the account.,50,receiving_money
since i just got married i need to change my name.,30,edit_personal_details
"i thought i left my card at a restaurant, but they claim not to have it and now i don't have any idea where it is. i'm so worried that someone might be using it fraudulently. is there any way to look into this?",41,lost_or_stolen_card
is my card ready for use or does it need activated and if so how?,0,activate_my_card
i have no idea why there is a dollar that has been charged to my account.,34,extra_charge_on_statement
why is there a random payment in my statement?,16,card_payment_not_recognised
why don't you accept american express for adding money to my account,54,supported_cards_and_currencies
my money i added isn't on my card.,59,top_up_failed
my new card has not been delivered to my home yet. what is going on?,11,card_arrival
i would like to better understand why my pass-code is not working.,44,passcode_forgotten
can i get an account for my daughter?,1,age_limit
is there a charge to use a top up card in the us?,57,top_up_by_card_charge
please tell me the types of currency i can hold.,36,fiat_currency_support
i made a cash withdrawal and was charged a fee incorrectly can you help with this?,19,cash_withdrawal_charge
how long does it take for money to reach my account?,5,balance_not_updated_after_bank_transfer
i still do not see the cash deposit in my account from last week. why?,6,balance_not_updated_after_cheque_or_cash_deposit
"when i travel, can it automatically add money in certain intervals?",4,automatic_top_up
how can i get a refund for a purchase?,52,request_refund
where does the exchange rate stand right now?,32,exchange_rate
i have a problem with a transfer. it didn't work. can you tell me why?,27,declined_transfer
where can i find the exchange rate for my transfer?,32,exchange_rate
do you have the best exchange rate?,32,exchange_rate
google play top up help?,2,apple_pay_or_google_pay
does it cost extra to send out more than one card?,39,getting_spare_card
what can i expect at card expiration?,9,card_about_to_expire
in what places can i use my card?,10,card_acceptance
can you tell me where my readily available cash has come from?,70,verify_source_of_funds
i got my card a few days ago but am unable to top up. i'm thinking about closing my account because of this. what is going on?,59,top_up_failed
"i had everything lined up to make a transfer, and then it rejected it.",27,declined_transfer
"i have a disposable card, how many transactions can i make?",29,disposable_card_limits
how are exchange rates calculated at this bank?,32,exchange_rate
transfer has failed.,35,failed_transfer
is there a reason why my card was declined when i attempted to withdraw money?,26,declined_cash_withdrawal
why are my withdrawals suddenly being declined?,26,declined_cash_withdrawal
my card is about to expire. what do i need to do to keep using my card?,9,card_about_to_expire
i need to do a card activation.,0,activate_my_card
my top up is pending still,47,pending_top_up
do you charge extra for duplicate cards?,39,getting_spare_card
i can't activate my card?,0,activate_my_card
can i change my pin?,21,change_pin
how do i change my identity?,69,verify_my_identity
why am i not able to withdraw cash from this atm?,26,declined_cash_withdrawal
how do i know if i need a disposable card?,37,get_disposable_virtual_card
how can my friend give me money?,50,receiving_money
can someone assist me with explaining how i can unblock my pin?,49,pin_blocked
a seller is stating that they haven't received money yet when the money has already deducted from my account.,53,reverted_card_payment?
i already have a card and want to link it,13,card_linking
which cards do you support for top up?,54,supported_cards_and_currencies
"my card payment has been declined, why?",25,declined_card_payment
i need to report a stolen card,41,lost_or_stolen_card
"you can do that in just a few seconds. go to account, hit activate, and follow the directions from there.",0,activate_my_card
where is my pin located?,38,get_physical_card
"in reviewing my statement, i show i have two charges for the same purchase at the same time, which i have not made in duplicate? how do i get this solved?",63,transaction_charged_twice
why does my statement have an extra fee?,34,extra_charge_on_statement
"if someone sends me money, will i be charged?",56,top_up_by_bank_transfer_charge
my beneficiary is unable to transact,7,beneficiary_not_allowed
"i got a message saying i made a withdrawal from the bank machine, but i did not.",20,cash_withdrawal_not_recognised
"phone is gone, dont want others to access account information",42,lost_or_stolen_phone
i tried paying with my disposable virtual card earlier but it was rejected. what can i do to fix this?,72,virtual_card_not_working
can i call to get my card activated?,0,activate_my_card
"my card is stuck inside the atm, what am i supposed to do?",18,card_swallowed
the card pin?,38,get_physical_card
how do i top up?,65,transfer_into_account
what should i do if i see an unauthorized withdrawal on my statement?,20,cash_withdrawal_not_recognised
my card payment wasn't declined,25,declined_card_payment
exchanging currencies costs what?,31,exchange_charge
i think there's a purchase at a store that i didn't go to.,16,card_payment_not_recognised
why is the payment from my card still pending?,45,pending_card_payment
in my account i noticed my atm withdrawal is still pending,46,pending_cash_withdrawal
can you tell me how to get my card on the app?,13,card_linking
how can i top up my account and which currency can i use?,54,supported_cards_and_currencies
when can i expect delivery?,12,card_delivery_estimate
could you assist me in finding my lost card?,41,lost_or_stolen_card
"hi, i have an apple watch. how do i use it to top up my card?",2,apple_pay_or_google_pay
how long am i to wait before the transfer gets to my account?,67,transfer_timing
why hasn't my transfer from europe gone through?,67,transfer_timing
what is the charge for using a top up card in the us?,57,top_up_by_card_charge
i need to verify my funds.,70,verify_source_of_funds
my beneficiary didn't receive my transfer,7,beneficiary_not_allowed
am suspicious of my card's security,22,compromised_card
how would i use a bank transfer for topping my account?,65,transfer_into_account
i think you reverted my top up.,61,top_up_reverted
is it possible to exchange currencies?,33,exchange_via_app
i need to add express delivery if that's an option,12,card_delivery_estimate
where can i locate my card pin?,38,get_physical_card
your machine took my card. how do i get it back?,18,card_swallowed
why can't i take cash out of the atm?,26,declined_cash_withdrawal
i was the victim of someone stealing my wallet.  my card is being used and it isn't me.  what should i do?,20,cash_withdrawal_not_recognised
please list what fiat currencies are supported for both holding and exchanging.,36,fiat_currency_support
"hi, i am facing issue with my card payment while shopping online as payment is getting reverted. i am struggling with this issue around two weeks. please advise.",53,reverted_card_payment?
please provide me with the restrictions of the disposable cards.,29,disposable_card_limits
"how long does it take to transfer money, my retailer is waiting",66,transfer_not_received_by_recipient
"i lost my card, what do i do now?",41,lost_or_stolen_card
can i exchange usd and gbp from the app?,33,exchange_via_app
"can i get a physical card for free, or is there a charge?",43,order_physical_card
what does it mean if my payment was reverted?,53,reverted_card_payment?
"i have done a transfer within the country a couple days ago, but it's still not there yet. can you please check what's going on with that, the account number definitely is the right one, i've checked that several times already.",66,transfer_not_received_by_recipient
are there any charges for top ups?,57,top_up_by_card_charge
can i use this all over the world?,24,country_support
which atms accept this bill of fare ?,3,atm_support
how can i top up with google play?,2,apple_pay_or_google_pay
when will my top up go through?,47,pending_top_up
is there a way yo change my pin?,21,change_pin
i entered my pin in wrong and got it frozen. how many tries do i have,26,declined_cash_withdrawal
what are the top up charges for all us cards?,57,top_up_by_card_charge
how can i receive my salary with a different currency?,50,receiving_money
how long does it take to verify a person's identity?,68,unable_to_verify_identity
where can i change my address?,30,edit_personal_details
"my friend wants to send me money, can she?",50,receiving_money
will i get charged for sending out more cards?,39,getting_spare_card
how do i add a card on to the app?,13,card_linking
"i need a second card, can i have more than one?",39,getting_spare_card
how long will it take for me to get my card?,11,card_arrival
i tried to do a transfer and it's saying it declined.,27,declined_transfer
i haven't received my pin yet. do i need to get it from you?,38,get_physical_card
what do i do if i got the wrong amount at the atm?,75,wrong_amount_of_cash_received
can i get a disposable card?  how many can i have?  how often can i use them?,29,disposable_card_limits
what if my top up didn't work?,59,top_up_failed
can i use my american express card to add money into my account?,54,supported_cards_and_currencies
how many times can i make a top-up?,60,top_up_limits
my account says i have a pending transfer.,48,pending_transfer
what  is the verification process for a top up card?,71,verify_top_up
is there extra fees for making a withdraw in a different country at a cash machine.,76,wrong_exchange_rate_for_cash_withdrawal
will i be charged a fee for a sepa transfer?,56,top_up_by_bank_transfer_charge
why am i being asked to verify my identity?,74,why_verify_identity
the app says i got cash from an atm but i didn't,20,cash_withdrawal_not_recognised
can you check if my money has reached my account since it is not showing up yet?,5,balance_not_updated_after_bank_transfer
"how can i get my money back on an order. i haven't gotten the item yet, so i want to cancel the order. how?",52,request_refund
how often am i able to top-up?,60,top_up_limits
can you tell my why my funds transfer did not work properly?,35,failed_transfer
how can i transfer money to this account from another bank?,65,transfer_into_account
i attempted to withdraw some money from an atm this morning and received the wrong amount. your app says i have enough money available in the account. can someone tell me what's wrong?,75,wrong_amount_of_cash_received
whats the process of tranfering money into an account?,65,transfer_into_account
how long does it take for the money to show up in my account?,67,transfer_timing
how do i troubleshoot when contactless doesn't work?,23,contactless_not_working
i want a real card,43,order_physical_card
"my card got blocked, how do i reset?",49,pin_blocked
tell me more about getting a virtual disposable card.,37,get_disposable_virtual_card
can i receive payments in another currency?,50,receiving_money
can you tell me the countries you provide support for.,24,country_support
how many top-ups can be approved?,60,top_up_limits
whats the limit on my top up,60,top_up_limits
what do i do to close my account?,55,terminate_account
i was removing a dollar amount from my account and now don't have access to my card.,18,card_swallowed
i think my top up has been reverted,61,top_up_reverted
what do i do if i accidentally broke my card?,14,card_not_working
"when exchanging currencies, is there an extra fee?",31,exchange_charge
my top-up was rejected by an app.,59,top_up_failed
why is the cash withdrawal under pending?,46,pending_cash_withdrawal
"how do i see what fees i am supposed to be charged on my account? i've noticed fees on some transactions, but not on others. this is very confusing and i cannot find a pattern to what i am being charged?",15,card_payment_fee_charged
i lost my phone. can i disable to app?,42,lost_or_stolen_phone
why did my top up get reverted?,61,top_up_reverted
i lost my card. can you help me?,41,lost_or_stolen_card
it's requiring me to verify my identity?,74,why_verify_identity
where can i check to see if there will be a fee added to my payment? are there specific instances that will result in a fee added?,15,card_payment_fee_charged
what went wrong with my transfer?,27,declined_transfer
why are my transfers and purchases keep getting declined?,27,declined_transfer
i believe that my card has been stolen!,41,lost_or_stolen_card
there is a payment that is not mine in the app.,16,card_payment_not_recognised
i paid with my card so so why was i charged a transaction fee?,15,card_payment_fee_charged
"i blocked my card by mistake, how do i unblock it?",49,pin_blocked
can i set the account to auto top-up?,4,automatic_top_up
why would i get a decline message in a transfer?,27,declined_transfer
what is happening?  i have tried to transfer money 5x already.  is the system down?  this shouldnt be happening as this is a basic transfer.,35,failed_transfer
do i need my phone to use the app?,42,lost_or_stolen_phone
can i have a spare card for this account please?,39,getting_spare_card
can i add money to my account with cash?,58,top_up_by_cash_or_cheque
how many disposable cards per person?,29,disposable_card_limits
please help me.  my disposable virtual card won't work right.,72,virtual_card_not_working
"hello,  i have recharged topup but account is not credited. please help me in this, i guess there is some defect in system.",61,top_up_reverted
my purchase from this morning still is pending.,45,pending_card_payment
i made a cash withdrawal earlier and it's showing as pending.  what does that mean?,46,pending_cash_withdrawal
"i'm not sure what to do about the pin, because i don't have one yet.",38,get_physical_card
i made a card payment by my card but it failed. please let me know when the payment will get completed as its still pending.,45,pending_card_payment
help me!  i lost my card.  what should i do?,41,lost_or_stolen_card
i have not received an item i ordered yet so i want to cancel it and get a refund. can you please guide me on how to go about it?,52,request_refund
can i add money to my account via bank transfer?,65,transfer_into_account
how do i access the auto top-up option?,4,automatic_top_up
how long will it take for my transfer to arrive?,66,transfer_not_received_by_recipient
"after i got my cash, i found out my exchange rate was wrong.",76,wrong_exchange_rate_for_cash_withdrawal
my card is missing.  please help.,41,lost_or_stolen_card
there is a duplicate payment on my card. why?,63,transaction_charged_twice
what do i do if i do not recognise a cash withdrawal?,20,cash_withdrawal_not_recognised
there's a cash withdrawal i didn't make,20,cash_withdrawal_not_recognised
why did the funds for one of my purchase come back to my account?,53,reverted_card_payment?
can i use my card no matter where i go?,10,card_acceptance
where can i use a disposable card?,29,disposable_card_limits
why hasn't my transfer gone through,35,failed_transfer
how much do i have to pay for exchange of currency?,31,exchange_charge
which documents do i need for this identity check?,69,verify_my_identity
i urgently need to top-up my card but its getting declined. please help me in this or advise with other options if any.,59,top_up_failed
i did a cash deposit to my account but it doesn't show up,6,balance_not_updated_after_cheque_or_cash_deposit
what are your supported countries?,24,country_support
the atm won't give me my card back. i need it back now!,18,card_swallowed
what types of top-up methods do you accept?,58,top_up_by_cash_or_cheque
how can i go about getting a refund?,52,request_refund
i don't remember my password,44,passcode_forgotten
if i can't choose my card type will i be able to use it everywhere?,73,visa_or_mastercard
can you tell me why the transfer isn't showing up on my account?,5,balance_not_updated_after_bank_transfer
i went to do a transfer and it was declined.,27,declined_transfer
i bought something on line a and the seller hasn't received the money i sent could you please tell me how long an eu transfer takes?,48,pending_transfer
how do i find top up for cash deposit,58,top_up_by_cash_or_cheque
is there an alternative to a physical card?,40,getting_virtual_card
please tell me why the same transaction is showing up on my account more than once.,63,transaction_charged_twice
i should not have been charged a fee for cash withdrawal.,19,cash_withdrawal_charge
how much can i withdrawal in one month without incurring fees?,19,cash_withdrawal_charge
how limited is a virtual card?,29,disposable_card_limits
my virtual car is not working.,72,virtual_card_not_working
help.  my card is broken.,14,card_not_working
what is the most money i can top up?,60,top_up_limits
i did a money transfer to my account and it is not showing there.,5,balance_not_updated_after_bank_transfer
what retailers accept my card?,10,card_acceptance
why has my top up been cancelled,61,top_up_reverted
"it's been two weeks and i haven't gotten my card, what do i do?",11,card_arrival
i'm at the atm right now and it only allowed me to withdraw 10 pounds instead of my requested 30. what's going on? how can i fix this?,75,wrong_amount_of_cash_received
can you explain why the atm is giving me less money than what i asked for?,75,wrong_amount_of_cash_received
"i transferred money from the us, how long does it take?",67,transfer_timing
where do i go to change my account details?,30,edit_personal_details
where can i locate my pin at?,38,get_physical_card
is it possible to track the card you sent me?,11,card_arrival
i don't have the means to prove my identity.,68,unable_to_verify_identity
why have i been charged more than once for the same transaction?,63,transaction_charged_twice
this exchange rate you use is awful! please tell me this is a mistake and not the official interbank exchange rate!,17,card_payment_wrong_exchange_rate
i need some help now please! there are some transactions on my account that i do not remember purchasing. can they be reversed? can you please cancel or freeze my card so i don't keep getting charged?!,16,card_payment_not_recognised
"may monthly payment to apple has been declined but i don't know why, they are going to re-try the payment and it must go through, can you tell me what is going on please?",25,declined_card_payment
"if i exchange foreign currency, are there any other charges?",31,exchange_charge
where can i find out where my funds came from?,70,verify_source_of_funds
i need to know where do my funds come from,70,verify_source_of_funds
how can i transfer money using my credit card?,62,topping_up_by_card
i'm not seeing my cash deposit showing up in my account.,6,balance_not_updated_after_cheque_or_cash_deposit
is there any way to know how the transaction got on my account?,16,card_payment_not_recognised
how to recover my passcode,44,passcode_forgotten
help!  my card is stolen.,41,lost_or_stolen_card
a card payment on my account is shown as pending.,45,pending_card_payment
what is the maximum top up?,60,top_up_limits
what is the charge to make a transfer,56,top_up_by_bank_transfer_charge
i did not receive the correct amount for the exchange rate.,17,card_payment_wrong_exchange_rate
is there a reason my new card hasn't arrived?,11,card_arrival
"what are the steps to activate the card, as it does not seem to work?",0,activate_my_card
i need a transfer cancelled.,8,cancel_transfer
i recently purchased something and the seller says my money has not arrived yet. it was in eu's. how long does this take?,48,pending_transfer
i want to get a visa,73,visa_or_mastercard
i see some transactions that i don't recognize.  i think someone stole my details.,22,compromised_card
i can't remember my password.,44,passcode_forgotten
why didn't my transfer get to the recipient?,66,transfer_not_received_by_recipient
my pin isn't here yet,38,get_physical_card
i have a transfer that was approved that i'm urgently waiting for. how long am i supposed to wait for it?,48,pending_transfer
is it possible to reactivate the card i thought i lost but found this morning in my jacket?,13,card_linking
i want to top up my account. can i do it with google pay?,2,apple_pay_or_google_pay
is there a way to recover my password?,44,passcode_forgotten
"i made a transfer and the receiver said an amount was received, but less than the right amount. i now have to transfer more to get the remainder to the receiver. can you tell me about this. what's been going on?",64,transfer_fee_charged
"i topped up and went to buy something, but it says that my funds are pending. is there a way to quicken this process?",47,pending_top_up
i believe i was charged for making a withdrawal after i went grocery shopping. are you guys charging for this now?,19,cash_withdrawal_charge
i need to change my personal details in my account.,30,edit_personal_details
"i need an actual card that i can hold in my hand, how do i do that?",43,order_physical_card
how to get new card after atm eats it,18,card_swallowed
can i pick between visa and mastercard?,73,visa_or_mastercard
do you only use visa or do you have mastercard too?,73,visa_or_mastercard
what are the fees associated with top up via transfer?,56,top_up_by_bank_transfer_charge
the app is showing a direct debit transaction that i did not perform,28,direct_debit_payment_not_recognised
what currencies do you accept for adding money?,54,supported_cards_and_currencies
how can i change my old pin to a new one?,21,change_pin
why did my cash deposit not show up?,6,balance_not_updated_after_cheque_or_cash_deposit
can i use my card before identity verification?,74,why_verify_identity
i just made a top-up but it shows as pending! i use your service all the time and have never had a problem before. why does it keep showing up as pending?,47,pending_top_up
how do i deactivate my account?,55,terminate_account
"i am dissatisfied, i would like to close my account.",55,terminate_account
my statement has a charge that shouldn't have been made.,52,request_refund
what if i need my salary in another currency?,50,receiving_money
how and where can i find the identity checks?,69,verify_my_identity
my statement has not shown my refund.,51,Refund_not_showing_up
i received the wrong amount of cash from the atm. can you help?,75,wrong_amount_of_cash_received
when should i expect to receive my card?,12,card_delivery_estimate
i got charged fees for withdrawing cash!,19,cash_withdrawal_charge
my contactless stopped working today for no good reason. it's not working no matter where i try to use it. can you please help me fix it?,23,contactless_not_working
is it possible to do auto top up?,4,automatic_top_up
i would like to know why a withdraw i made for some cash shows up as pending.,46,pending_cash_withdrawal
why am i being charged for withdrawing cash funds?,19,cash_withdrawal_charge
i want to know your exchange rates.,32,exchange_rate
i noticed that there's a payment on my card that's pending.,45,pending_card_payment
are there cash machines where i can change my pin?,21,change_pin
is there a way to order a virtual card on the website?,40,getting_virtual_card
"lost my phone, what is account security?",42,lost_or_stolen_phone
can i top-up by cheque?,58,top_up_by_cash_or_cheque
how can i hold and exchange fiat currencies?,36,fiat_currency_support
how do i replace a card that's going to expire?,9,card_about_to_expire
how long does it typically take for a pending atm withdrawal to clear?,46,pending_cash_withdrawal
my app is showing a cash balance that i did not receive.,20,cash_withdrawal_not_recognised
what do i do if i believe to be a victim of credit card fraud?,22,compromised_card
why would a cash withdrawal be pending?,46,pending_cash_withdrawal
i need a new pin number.,49,pin_blocked
are these cards available in europe?,24,country_support
there is a 1£ charge that appears as pending on my statement. what is that? i haven't purchased anything for a pound there.,34,extra_charge_on_statement
anytime i've made an atm withdrawal before it has always been free. i now say that i have been charged for my most recent atm withdrawal. what's going on here?,19,cash_withdrawal_charge
why can't i use my card?,14,card_not_working
after making a payment with my card it doesn't seem to have worked. it's just showing to be pending. when will this actually be going through?,45,pending_card_payment
do you charge if i use a european bank card for top up?,57,top_up_by_card_charge
will you please help me get my card back?,18,card_swallowed
i'm a new customer and tried topping up today for the first time. it's still pending and doesn't seem to be working. i need to get this fixed.,47,pending_top_up
where do i go to reset the passcode?,44,passcode_forgotten
i believe that the rate of exchange for my cash withdrawl is incorrect.,76,wrong_exchange_rate_for_cash_withdrawal
"for the identity check, do i need any kind of documentation?",69,verify_my_identity
tell me what atms use this card.,3,atm_support
i want to request a physical card,43,order_physical_card
"i have a cash withdrawal that says it's pending, why?",46,pending_cash_withdrawal
i am from x but am traveling to y - how do i get currency for y?,33,exchange_via_app
are there topping up fees if i have to transfer?,56,top_up_by_bank_transfer_charge
is it okay to hold money in multiple currencies?,36,fiat_currency_support
how can i transfer money from american express card,54,supported_cards_and_currencies
why is verifaction required for my identity?,74,why_verify_identity
how can i top up with apple pay?,2,apple_pay_or_google_pay
how can i check on the delivery status of my card?,11,card_arrival
i am wondering about a transfer from a different country that doesn't show up yet?,5,balance_not_updated_after_bank_transfer
which countries can i change my pin in?,21,change_pin
how do i use a check to top up?,58,top_up_by_cash_or_cheque
how long does it take to get my card i am in a rush,12,card_delivery_estimate
i made a purchase and was charged at the wrong foreign exchange rate.,17,card_payment_wrong_exchange_rate
what kind of businesses will take my card?,10,card_acceptance
i am trying  to  transfer and  it has been  stopped why is  that,7,beneficiary_not_allowed
which cards are accepted for topping up?,54,supported_cards_and_currencies
how do you top up on the apple watch?,2,apple_pay_or_google_pay
i have yet to receive my virtual card,40,getting_virtual_card
will my gpb update my salary,50,receiving_money
i'd like to open an account for my kids can i do that?,1,age_limit
why do i have to give you my drivers license,74,why_verify_identity
i have a trip coming up and want to add money automatically.,4,automatic_top_up
is there a limit to how much i can top up?,60,top_up_limits
is there a fee for adding funds with a credit card?,57,top_up_by_card_charge
i require verification for my source of funds.,70,verify_source_of_funds
any charges applicable for new card?,23,contactless_not_working
how long are my top ups pending,47,pending_top_up
help me verify my identify?,68,unable_to_verify_identity
what will my exchange rate be?,32,exchange_rate
is there an age limit to open an account,1,age_limit
which fiat currencies are supported?,36,fiat_currency_support
what is the leadtime for a new card to show up in the mail?,12,card_delivery_estimate
i need to move money from another bank to this account.,65,transfer_into_account
can you tell me where i can withdraw money?,3,atm_support
do i pay extra for exchange?,31,exchange_charge
the terminal i paid at wouldn't take my card. is something wrong?,23,contactless_not_working
i just sent money but the person i sent it to doesn't see it. what happened?,66,transfer_not_received_by_recipient
can i have a duplicate second card?,39,getting_spare_card
can you tell me why my top-up failed?,59,top_up_failed
i haven't received the pin yet.,38,get_physical_card
do you charge extra for topping up with a debit or credit card?,57,top_up_by_card_charge
what is the exchange rate when i get cash,76,wrong_exchange_rate_for_cash_withdrawal
do you have a list of cards and currencies you support?,54,supported_cards_and_currencies
is there a list of where i can use my card?,10,card_acceptance
"i need some money transferred asap, how long does the process take?",67,transfer_timing
my app says that i'm not verified.,68,unable_to_verify_identity
i have some transactions on my account i did not make. can you cancel my card and prevent further use.,22,compromised_card
there is a cash withdrawal in my account that isn't mine.,20,cash_withdrawal_not_recognised
can i hold more than one currency?,36,fiat_currency_support
"i just looked at my app and it seems i was charged extra, why is that?",34,extra_charge_on_statement
i dont recognize a charge on my card,16,card_payment_not_recognised
"i was overcharged at an atm while on vacation. i needed cash so i had to use it, but your charges are outregous and i wish i would have known beforehand.",76,wrong_exchange_rate_for_cash_withdrawal
"hello, i wanted to get some more information about atm withdraw fee. i have been withdrawing money for years and notice this charge on my account. i always thought it was no fee since its you guys atm company that i am withdrawing. can you please explain?",19,cash_withdrawal_charge
i'm travelling abroad but i've run into a situation where i need to change my pin immediately. can i do this from here?,21,change_pin
i am not satisfied with your company.  close my account.,55,terminate_account
how long do european transfers take?,67,transfer_timing
i'm still waiting for a money transfer to show.,48,pending_transfer
how do you get exchange rates,32,exchange_rate
can i order a new card to china?,9,card_about_to_expire
the amount of exchange was not correct for the item i bought.,17,card_payment_wrong_exchange_rate
what are you exchange rates?,32,exchange_rate
"i can't freeze my account as i need the card as i am traveling, how do i change my pin?",21,change_pin
what countries are you located in?,24,country_support
"if i need an additional card, is there a fee for that?",39,getting_spare_card
i think i was charged a different exchange rate than what was posted at the time.,76,wrong_exchange_rate_for_cash_withdrawal
i have lost my credit card in the atm!,18,card_swallowed
